Transaction ID,Terminal ID,Merchant ID,Store Name,Location,Timestamp,Card Type,Masked Card No,Auth Code,Txn Amount (₹),Txn Type,Product Category,Product SKU,Product Name,Inventory ID,Response Code,Settlement Date,Status,Payment Mode,EMI Plan (months),Cashback (₹),Scheme Code,Remaining Stock
PATTXN1112,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 18:46:00,Mastercard,**** **** 7077,289374,95,Sale,Cleaning,KIR005,Surf Excel 500g,INV45343,00,2025-05-18,Success,Credit Card,0,0,-,18
PATTXN1113,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:26:00,RuPay,**** **** 6292,509336,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV60034,00,2025-05-18,Success,Debit Card,0,0,-,3
PATTXN1114,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 11:15:00,RuPay,**** **** 6185,796625,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV78046,00,2025-05-18,Success,Credit Card,0,0,-,2
PATTXN1115,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 15:36:00,Amex,**** **** 8435,750406,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV71167,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1116,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 17:02:00,Mastercard,**** **** 6346,366217,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV48605,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1117,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 18:39:00,Visa,**** **** 7311,194866,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV77617,00,2025-05-18,Success,Credit Card,0,0,-,1
PATTXN1118,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 13:59:00,Visa,**** **** 2061,973260,55,Sale,Dairy,KIR004,Amul Butter 100g,INV36659,00,2025-05-18,Success,Debit Card,0,0,-,4
PATTXN1119,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 12:50:00,Amex,**** **** 8199,479541,95,Sale,Cleaning,KIR005,Surf Excel 500g,INV30832,00,2025-05-18,Success,Credit Card,0,0,-,17
PATTXN1120,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:35:00,Mastercard,**** **** 7750,525603,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV53495,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1121,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 18:03:00,RuPay,**** **** 4908,544411,0,Void,Cleaning,KIR005,Surf Excel 500g,INV40268,00,,Voided,Credit Card,0,0,-,18
PATTXN1122,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 11:23:00,Visa,**** **** 8476,948506,95,Sale,Cleaning,KIR005,Surf Excel 500g,INV99215,00,2025-05-18,Success,Credit Card,0,0,-,17
PATTXN1123,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 14:48:00,Amex,**** **** 3148,972856,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV62854,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1124,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:30:00,Visa,**** **** 4659,785179,55,Sale,Dairy,KIR004,Amul Butter 100g,INV59578,00,2025-05-18,Success,Credit Card,0,0,-,3
PATTXN1125,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 14:24:00,Mastercard,**** **** 8732,379819,95,Sale,Cleaning,KIR005,Surf Excel 500g,INV14008,00,2025-05-18,Success,Debit Card,0,0,-,16
PATTXN1126,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 16:24:00,Amex,**** **** 5951,844569,55,Sale,Dairy,KIR004,Amul Butter 100g,INV23051,00,2025-05-18,Success,Credit Card,0,0,-,2
PATTXN1127,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 19:03:00,RuPay,**** **** 2542,424697,145,Sale,Groceries,KIR002,Fortune Oil 1L,INV29022,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1128,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 17:14:00,RuPay,**** **** 7612,842633,145,Sale,Groceries,KIR002,Fortune Oil 1L,INV31350,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1129,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:25:00,Amex,**** **** 5701,675911,145,Sale,Groceries,KIR002,Fortune Oil 1L,INV81569,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1130,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 15:22:00,Mastercard,**** **** 5821,651328,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV97953,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1131,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 17:11:00,Mastercard,**** **** 1741,174468,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV36101,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1132,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:44:00,Visa,**** **** 3241,755754,0,Void,Dairy,KIR004,Amul Butter 100g,INV21566,00,,Voided,Debit Card,0,0,-,3
PATTXN1133,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 12:32:00,RuPay,**** **** 7975,155897,0,Reversal,Groceries,KIR001,Aashirvaad Atta 5kg,INV68068,00,,Reversed,Credit Card,0,0,-,1
PATTXN1134,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 12:07:00,Visa,**** **** 3277,816567,0,Void,Cleaning,KIR005,Surf Excel 500g,INV26895,00,,Voided,Debit Card,0,0,-,17
PATTXN1135,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 16:04:00,Mastercard,**** **** 3365,571955,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV88250,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1136,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 18:01:00,Visa,**** **** 7264,861894,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV84042,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1137,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 13:33:00,Visa,**** **** 4860,585926,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV50421,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1138,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:51:00,Mastercard,**** **** 4441,130370,55,Sale,Dairy,KIR004,Amul Butter 100g,INV91608,00,2025-05-18,Success,Debit Card,0,0,-,2
PATTXN1139,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:20:00,RuPay,**** **** 9485,279937,145,Sale,Groceries,KIR002,Fortune Oil 1L,INV62724,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1140,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 12:20:00,Visa,**** **** 3050,289145,0,Void,Dairy,KIR004,Amul Butter 100g,INV72541,00,,Voided,Debit Card,0,0,-,3
PATTXN1141,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 13:35:00,Visa,**** **** 9608,378903,0,Void,Groceries,KIR001,Aashirvaad Atta 5kg,INV24356,00,,Voided,Debit Card,0,0,-,1
PATTXN1142,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 11:31:00,RuPay,**** **** 6206,428925,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV75840,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1143,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 11:40:00,Visa,**** **** 8104,406407,145,Sale,Groceries,KIR002,Fortune Oil 1L,INV46395,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1144,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 17:50:00,Visa,**** **** 8878,744492,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV85874,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1145,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 10:27:00,Mastercard,**** **** 6619,296620,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV12818,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1146,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 18:51:00,Amex,**** **** 8970,342940,55,Sale,Dairy,KIR004,Amul Butter 100g,INV23539,00,2025-05-18,Success,Credit Card,0,0,-,2
PATTXN1147,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 11:00:00,Amex,**** **** 7942,655697,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV94894,00,2025-05-18,Success,Debit Card,0,0,-,0
PATTXN1148,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 17:22:00,Visa,**** **** 8540,830936,10,Sale,Snacks,KIR003,Parle-G Biscuit,INV10446,00,2025-05-18,Success,Credit Card,0,0,-,0
PATTXN1149,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 19:24:00,Amex,**** **** 3271,986082,0,Void,Groceries,KIR001,Aashirvaad Atta 5kg,INV26686,00,,Voided,Debit Card,0,0,-,1
PATTXN1150,TERM001,MERCH201,Patel Kirana Store,Ahmedabad,2025-05-17 14:56:00,RuPay,**** **** 4985,675510,225,Sale,Groceries,KIR001,Aashirvaad Atta 5kg,INV81187,00,2025-05-18,Success,Credit Card,0,0,-,0
